bs,lon,lat
3383,111.089108,13.0299066
3384,111.119066,13.0482716
3385,111.130975,13.0686654
3386,111.113382,13.0493856
3387,111.136820,13.0667744
3388,111.137421,13.0658614
3389,111.113936,13.0490156
3390,111.114532,13.0701469
3391,111.094482,13.0503449
3392,111.081486,13.0601844
3393,111.134021,13.0639794
3394,111.083711,13.0486434
3395,111.125769,13.0755034
3396,111.090629,13.0330536
3397,111.100236,13.0498795
3398,111.231109,13.1957144
3399,111.244225,13.1952491
3400,111.038889,13.1513373
3401,111.044538,13.1485337
3402,111.045058,13.1499767
3403,111.038856,13.1513713
3404,111.037892,13.1455763
3405,111.028855,13.1553196
3406,111.041130,13.1577923
3407,111.033346,13.1480213
3408,111.036392,13.1540293
3409,111.032465,13.1530453
3410,111.030445,13.1545266
3411,111.035762,13.1527833
3412,111.031582,13.1502793
3413,111.030898,13.1534899
3414,111.029846,13.1566456
3415,111.092136,13.1334902
3416,111.085493,13.1392676
3417,111.092554,13.1310258
3418,111.091525,13.1323728
3419,111.096885,13.1341677
3420,111.093900,13.1319138
3421,111.096636,13.1325328
3422,111.085966,13.1397376
3423,111.097066,13.1281188
3424,111.093851,13.1333892
3425,111.060231,13.0998616
3426,111.043769,13.1045400
3427,111.024998,13.1233289
3428,111.026854,13.1073448
3429,111.039670,13.1046326
3430,111.056228,13.1063256
3431,111.030379,13.1088168
3432,111.043094,13.1053300
3433,111.030059,13.1254510
3434,111.059909,13.0353542
3435,111.062779,13.0253176
3436,111.058744,13.0303429
3437,111.049124,13.0480774
3438,111.059291,13.0426632
3439,111.054099,13.0454866
3440,111.054951,13.0464046
3441,111.049648,13.0390230
3442,111.013228,13.1580920
3443,111.019915,13.1568570
3444,111.016710,13.1634390
3445,111.014031,13.1665982
3446,111.010872,13.1601772
3447,111.023689,13.1597676
3448,111.003346,13.1568202
3449,110.998739,13.1648502
3450,111.001856,13.1583438
3451,111.014765,13.1612830
3452,111.085658,13.1459619
3453,111.099235,13.1549915
3454,111.094008,13.1445924
3455,111.102425,13.1503524
3456,111.092301,13.1458294
3457,111.087698,13.1459429
3458,111.089944,13.1586099
3459,111.086364,13.1442339
3460,111.092599,13.1491354
3461,111.086726,13.1461149
3462,111.097979,13.1506184
3463,110.986995,13.2128653
3464,110.994025,13.1969669
3465,111.016257,13.2100489
3466,110.982907,13.2002521
3467,111.007766,13.2015619
3468,110.993375,13.2087170
3469,110.990044,13.1972341
3470,111.003768,13.2020829
3471,110.997504,13.2071620
3472,111.046332,13.1698779
3473,111.042651,13.1835946
3474,111.048874,13.1857146
3475,111.046717,13.1692429
3476,111.044748,13.1725569
3477,111.043258,13.1679929
3478,111.050642,13.1665159
3479,111.044920,13.1772296
3480,111.040288,13.1748462
3481,111.045787,13.1861696
3482,111.156049,13.1781070
3483,111.180835,13.1711965
3484,111.178909,13.1712385
3485,111.155315,13.1678293
3486,111.168573,13.1698045
3487,111.159777,13.1764960
3488,111.064523,13.1270182
3489,111.068094,13.1255362
3490,111.031692,13.1389061
3491,111.029458,13.1477315
3492,111.045772,13.1460057
3493,111.057603,13.1412207
3494,111.038116,13.1344251
3495,111.040362,13.1406291
3496,111.047399,13.1451087
3497,111.108678,13.0795920
3498,111.098571,13.0967320
3499,111.119045,13.0809119
3500,111.103290,13.1000569
3501,111.088915,13.0897479
3502,111.107437,13.0711270
3503,111.103739,13.0698320
3504,111.112346,13.0815159
3505,111.114441,13.0825159
3506,111.110647,13.0823830
3507,111.082194,13.0887999
3508,111.109510,13.0815790
3509,111.100231,13.1038266
3510,111.083366,13.0927919
3511,111.105264,13.0779950
3512,111.117163,13.0774469
3513,111.110086,13.0799980
3514,111.098614,13.0773112
3515,111.126320,13.0843167
3516,111.095663,13.0798402
3517,111.097507,13.0715531
3518,111.097968,13.0642631
3519,111.109380,13.0830950
3520,111.109323,13.0830030
3521,111.082837,13.0699826
3522,111.074863,13.1310367
3523,111.070757,13.1314402
3524,111.073452,13.1305897
3525,111.071906,13.1401706
3526,111.068774,13.1392175
3527,111.066278,13.0679326
3528,111.065864,13.0637496
3529,111.056484,13.0577546
3530,111.062287,13.0783336
3531,111.041601,13.0505964
3532,111.041318,13.0503704
3533,111.058791,13.0835078
3534,111.068759,13.0582194
3535,111.062399,13.0588804
3536,111.040683,13.0532519
3537,111.073534,13.0574079
3538,111.031364,13.0948559
3539,111.037109,13.0962809
3540,111.053444,13.0678648
3541,111.057014,13.0614596
3542,111.034859,13.0959599
3543,111.060413,13.1910318
3544,111.061465,13.1933556
3545,111.061951,13.1965554
3546,111.061976,13.1961504
3547,111.063918,13.1949094
3548,111.063075,13.2001704
3549,111.056227,13.2040471
3550,111.072711,13.0516259
3551,111.063184,13.0420570
3552,111.068937,13.0447524
3553,111.080773,13.0390175
3554,111.062782,13.0454764
3555,111.079865,13.0377485
3556,111.075372,13.0404205
3557,111.061898,13.0468194
3558,111.061496,13.0469504
3559,111.174063,13.0445771
3560,111.192089,13.0413502
3561,111.180206,13.0313133
3562,111.183215,13.0290242
3563,111.198272,13.0472526
3564,111.071116,13.1852806
3565,111.061464,13.1776136
3566,111.054068,13.1876928
3567,111.052268,13.1900548
3568,111.051610,13.1741088
3569,111.051711,13.1873278
3570,111.062079,13.1878436
3571,111.065072,13.1791616
3572,111.053350,13.1755518
3573,111.071153,13.1045050
3574,111.081293,13.1051431
3575,111.082461,13.1121981
3576,111.066445,13.1223411
3577,111.096028,13.2231808
3578,111.089941,13.2086932
3579,111.095435,13.2251293
3580,111.088272,13.2419538
3581,111.042122,13.2425695
3582,111.052217,13.2365582
3583,111.059820,13.2304886
3584,111.076003,13.2440117
3585,111.086088,13.2374128
3586,111.059269,13.2303056
3587,111.081597,13.2312577
3588,111.098121,13.2260523
3589,111.072228,13.2155445
3590,111.049990,13.2424335
3591,111.054216,13.2313906
3592,111.081277,13.2389588
3593,111.027749,13.2550268
3594,111.088662,13.2253937
3595,111.069089,13.2128835
3596,111.052145,13.2321666
3597,111.094640,13.2273943
3598,111.065282,13.2220199
3599,111.070136,13.2418115
3600,111.075770,13.1421791
3601,111.079382,13.1402776
3602,111.077117,13.1526543
3603,111.075568,13.1396516
3604,111.076745,13.1420951
3605,110.965833,13.2573912
3606,110.998156,13.2861820
3607,110.970731,13.2625442
3608,110.957837,13.2532109
3609,110.955137,13.2496444
3610,110.973089,13.2602599
3611,110.955977,13.2626732
3612,111.051642,13.0652828
3613,111.069154,13.1258772
3614,111.048303,13.1975804
3615,111.056688,13.1933128
3616,111.045649,13.1874566
3617,111.038204,13.1992530
3618,111.049008,13.1970114
3619,111.047708,13.1892236
3620,111.122798,13.1880397
3621,111.021556,13.1957643
3622,111.036289,13.1908632
3623,111.032891,13.1830182
3624,111.023995,13.1913364
3625,111.014183,13.1911519
3626,111.026452,13.1776364
3627,111.025771,13.1767644
3628,111.027028,13.2008943
3629,111.014319,13.1920379
3630,111.019423,13.1914149
3631,111.013482,13.1935969
3632,111.025786,13.1868494
3633,111.029284,13.1917834
3634,111.013086,13.1953918
3635,111.083821,13.2124897
3636,111.071775,13.1985560
3637,111.074723,13.2100051
3638,111.099420,13.2090973
3639,111.079075,13.1952140
3640,111.079056,13.1975740
3641,111.105517,13.2040073
3642,111.077564,13.2048851
3643,111.070500,13.1969094
3644,111.073509,13.2006270
3645,111.110225,13.2154894
3646,111.077582,13.2073561
3647,111.112785,13.2154256
3648,111.235319,13.1950754
3649,111.231978,13.1680698
3650,111.227017,13.1747775
3651,111.241794,13.1775342
3652,111.236819,13.1769715
3653,111.231922,13.1663248
3654,111.230641,13.1681287
3655,111.237523,13.1729118
3656,111.237664,13.1729158
3657,111.243361,13.1818922
3658,111.247524,13.1846772
3659,111.015134,13.1525680
3660,110.983148,13.1625614
3661,111.012220,13.1299304
3662,110.979425,13.1510546
3663,111.003553,13.1428569
3664,111.003724,13.1455951
3665,110.991299,13.1335491
3666,111.008215,13.1382969
3667,110.997134,13.1434508
3668,110.997633,13.1386828
3669,111.125702,13.2054697
3670,111.127624,13.1954776
3671,111.127902,13.2068157
3672,111.127072,13.1988796
3673,111.126079,13.1979046
3674,111.133949,13.1943945
3675,111.120079,13.2236292
3676,111.125050,13.2265492
3677,111.131361,13.2128616
3678,111.113177,13.2291252
3679,111.117717,13.2209676
3680,111.112587,13.2092002
3681,111.108162,13.1524594
3682,111.108234,13.1527424
3683,111.114255,13.1530862
3684,111.133934,13.1569187
3685,111.120196,13.1457442
3686,111.070381,13.1121460
3687,111.077020,13.1201322
3688,111.072040,13.1202177
3689,111.075054,13.1058845
3690,111.082243,13.1214192
3691,111.076134,13.1160077
3692,111.072043,13.1199672
3693,111.054971,13.1119502
3694,111.076268,13.1161097
3695,111.074018,13.1194307
3696,111.122947,13.1570538
3697,111.163719,13.1742712
3698,110.956016,13.2543152
3699,111.204109,13.1750992
3700,111.200017,13.1742549
3701,111.185739,13.1873292
3702,111.189943,13.1793712
3703,111.202659,13.1825132
3704,111.197056,13.1926989
3705,111.194745,13.1923669
3706,111.116851,13.1090364
3707,111.104834,13.1210787
3708,111.107877,13.1150677
3709,111.102511,13.1103605
3710,111.112426,13.1120934
3711,111.103967,13.1245167
3712,111.100879,13.1230548
3713,111.097846,13.1227228
3714,111.081068,13.1356711
3715,111.099326,13.1279536
3716,111.086350,13.1384946
3717,111.081740,13.1325561
3718,111.076685,13.1404421
3719,111.087925,13.1337166
3720,111.086944,13.1322883
3721,111.081847,13.1382209
3722,111.096580,13.1393802
3723,111.089423,13.1315147
3724,111.075317,13.1380281
3725,111.038038,13.1340611
3726,111.036921,13.1479353
3727,111.017714,13.2070495
3728,111.052308,13.2090437
3729,111.014784,13.2143279
3730,111.033011,13.1884814
3731,110.998140,13.1990749
3732,111.030983,13.1786994
3733,111.030703,13.1840054
3734,111.065317,13.0611574
3735,111.059378,13.0419055
3736,111.064572,13.1472257
3737,111.085413,13.1459279
3738,111.075527,13.1414011
3739,111.071577,13.1572603
3740,111.091657,13.1497644
3741,111.064886,13.1436092
3742,111.078642,13.1540919
3743,111.067925,13.1484337
3744,111.085638,13.1539012
3745,111.078875,13.1501683
3746,111.086729,13.1457239
3747,111.087536,13.0842719
3748,111.083772,13.1158772
3749,111.077976,13.1062395
3750,111.084308,13.1154492
3751,111.075095,13.1241771
3752,111.078645,13.0981469
3753,111.081561,13.1146502
3754,111.074751,13.1195251
3755,111.076002,13.1047535
3756,111.088377,13.1220182
3757,111.089691,13.1091881
3758,111.079238,13.1158897
3759,111.082800,13.0949470
3760,111.076053,13.0918304
3761,111.013595,13.1855329
3762,111.020811,13.1474480
3763,111.060391,13.1582470
3764,111.065219,13.1663859
3765,111.067786,13.1730014
3766,111.061417,13.1759396
3767,111.077269,13.1666061
3768,111.098335,13.1847184
3769,111.059915,13.1619940
3770,111.063545,13.1888236
3771,111.045157,13.1715041
3772,111.057623,13.1619720
3773,111.081648,13.1767168
3774,111.076328,13.1672825
3775,111.205873,13.2871670
3776,111.220902,13.2967110
3777,111.205733,13.2912355
3778,111.210646,13.3029088
3779,111.205720,13.2956768
3780,111.208952,13.2906140
3781,111.209549,13.2988468
3782,111.221325,13.2827422
3783,111.205289,13.2940228
3784,111.212348,13.2993970
3785,111.203910,13.2844660
3786,111.207354,13.2872820
3787,111.084200,13.1335676
3788,111.080282,13.1280237
3789,111.077249,13.1251327
3790,111.077160,13.1338391
3791,111.084910,13.1248813
3792,111.085003,13.1262113
3793,110.990466,13.1849863
3794,110.992391,13.1904160
3795,111.005715,13.1692513
3796,111.000550,13.1823800
3797,111.015308,13.1771199
3798,111.007922,13.1875597
3799,111.008269,13.1871821
3800,111.002953,13.1872621
3801,111.000123,13.1922790
3802,110.995955,13.1847010
3803,110.988964,13.1674915
3804,111.015167,13.1802619
3805,110.993735,13.0788367
3806,111.007224,13.0497565
3807,111.017499,13.0594274
3808,111.028507,13.0641853
3809,111.010193,13.0407721
3810,110.994298,13.0771657
3811,111.026879,13.0650048
3812,111.001722,13.0328657
3813,110.997420,13.0422310
3814,111.004464,13.0469085
3815,110.981058,13.0440101
3816,110.991421,13.0359770
3817,111.025034,13.0637380
3818,110.998961,13.0367830
3819,110.997430,13.0435770
3820,110.978346,13.0566750
3821,110.956716,13.0426392
3822,111.009433,13.0354171
3823,110.992271,13.0324686
3824,111.157950,13.1844890
3825,111.173412,13.1843542
3826,111.158921,13.1839890
3827,111.163203,13.1828172
3828,111.176120,13.1869272
3829,111.132196,13.1819656
3830,111.172926,13.1829103
3831,111.132929,13.1701729
3832,111.161610,13.1956855
3833,111.160097,13.1856210
3834,111.173181,13.1859702
3835,111.074088,13.1599663
3836,111.068398,13.1533727
3837,111.064230,13.1720879
3838,111.064854,13.1697309
3839,111.066535,13.1556512
3840,111.038817,13.1674865
3841,111.032195,13.1694495
3842,111.033772,13.1691015
3843,111.033178,13.1673785
3844,111.028925,13.1721117
3845,111.024912,13.1716967
3846,111.027639,13.1742164
3847,110.978812,13.1191150
3848,110.979696,13.1255170
3849,110.968630,13.0898800
3850,110.972845,13.1205310
3851,110.978122,13.1300240
3852,110.976144,13.1203060
3853,110.967197,13.1106182
3854,110.984797,13.1357891
3855,110.968480,13.1110862
3856,110.969025,13.1224734
3857,110.965234,13.1173124
3858,111.127857,13.1334881
3859,111.124871,13.1395595
3860,111.129494,13.1316291
3861,111.124908,13.1265821
3862,111.130293,13.1324401
3863,111.129229,13.1481357
3864,111.126276,13.1321271
3865,111.117516,13.1400070
3866,111.128718,13.1368105
3867,111.046746,13.1536287
3868,111.054973,13.1607310
3869,111.060140,13.1569230
3870,111.059444,13.1597570
3871,111.054966,13.1607540
3872,111.053517,13.1513869
3873,111.042373,13.1569178
3874,111.050191,13.1581252
3875,111.048324,13.1618268
3876,111.047981,13.1618398
3877,111.067493,13.1495567
3878,111.063491,13.1457067
3879,111.060849,13.1487199
3880,111.061261,13.1471487
3881,111.103018,13.1657866
3882,111.103428,13.1717286
3883,111.099069,13.1613315
3884,111.099648,13.1657897
3885,111.072405,13.1916192
3886,111.072639,13.1867077
3887,111.072623,13.1915462
3888,111.081912,13.1715191
3889,111.115115,13.1324156
3890,111.117193,13.1382020
3891,111.119854,13.1303773
3892,111.108896,13.1412551
3893,111.113248,13.1368280
3894,111.107047,13.1380871
3895,111.103038,13.1413201
3896,111.111883,13.1333426
3897,111.115537,13.0553586
3898,111.103640,13.0443718
3899,111.129552,13.0826784
3900,111.131606,13.0641714
3901,111.127516,13.0739094
3902,111.084664,13.0362150
3903,111.077723,13.0607009
3904,111.122056,13.0683184
3905,111.098521,13.0531079
3906,111.126660,13.0705314
3907,111.117064,13.0530516
3908,111.104535,13.0569358
3909,111.117140,13.0661439
3910,111.126154,13.0651184
3911,111.111813,13.0525333
3912,111.106903,13.0404473
3913,111.087580,13.0569584
3914,111.243860,13.1984231
3915,111.248675,13.2045172
3916,111.212561,13.2111513
3917,111.204825,13.2093261
3918,111.036170,13.1520898
3919,111.033325,13.1554493
3920,111.031700,13.1501103
3921,111.042159,13.1512297
3922,111.041350,13.1509497
3923,111.035902,13.1478453
3924,111.028818,13.1563635
3925,111.029955,13.1560077
3926,111.093319,13.1419282
3927,111.095222,13.1331288
3928,111.085183,13.1362946
3929,111.042696,13.1123330
3930,111.036935,13.1152247
3931,111.030227,13.1202519
3932,111.020174,13.1209833
3933,111.014632,13.1157803
3934,111.024125,13.1160709
3935,111.039126,13.1084336
3936,111.027076,13.1196039
3937,111.069700,13.1033834
3938,111.054551,13.0360342
3939,111.056377,13.0457596
3940,111.061074,13.0333299
3941,111.053599,13.0386802
3942,111.054403,13.0359062
3943,111.050486,13.0425340
3944,111.058057,13.0438456
3945,110.995103,13.1629461
3946,111.012377,13.1581000
3947,111.010169,13.1588522
3948,111.024355,13.1556826
3949,111.009437,13.1577052
3950,111.009377,13.1592662
3951,111.091669,13.1427972
3952,111.086749,13.1472189
3953,111.092067,13.1429652
3954,111.096181,13.1529304
3955,111.096846,13.1476944
3956,111.005822,13.2069080
3957,110.990113,13.2142797
3958,110.997506,13.1985249
3959,110.997763,13.1982129
3960,110.989884,13.2072173
3961,110.989596,13.1943251
3962,111.012920,13.2035878
3963,111.004216,13.1974199
3964,110.997860,13.1970669
3965,110.983732,13.2072753
3966,110.995188,13.2047950
3967,111.015211,13.2098759
3968,111.004053,13.2069950
3969,110.997712,13.2017469
3970,110.986640,13.2000991
3971,110.977319,13.2051235
3972,111.006420,13.2086130
3973,110.984082,13.2024431
3974,110.985750,13.2123273
3975,111.054398,13.1687341
3976,111.040902,13.1732815
3977,111.056463,13.1718321
3978,111.051883,13.1717131
3979,111.037219,13.1721415
3980,111.055548,13.1672871
3981,111.040736,13.1765992
3982,111.181142,13.1763682
3983,111.145081,13.1645728
3984,111.182642,13.1831992
3985,111.050851,13.1214165
3986,111.049299,13.1303002
3987,111.049963,13.1323172
3988,111.038789,13.1451473
3989,111.049744,13.1440977
3990,111.050497,13.1438075
3991,111.037824,13.1342051
3992,111.113552,13.0847832
3993,111.116099,13.0776946
3994,111.104214,13.0820050
3995,111.093801,13.0717401
3996,111.110966,13.0794840
3997,111.114500,13.0802449
3998,111.092872,13.0960750
3999,111.124995,13.0860477
4000,111.083546,13.0925229
4001,111.112843,13.0772046
4002,111.107178,13.0687480
4003,111.089862,13.0944094
4004,111.107707,13.0853803
4005,111.097042,13.0656291
4006,111.083276,13.0872769
4007,111.096841,13.0966620
4008,111.072647,13.1267117
4009,111.070873,13.1299522
4010,111.070766,13.1288542
4011,111.065409,13.1373355
4012,111.067936,13.1344495
4013,111.073790,13.1309097
4014,111.070918,13.1294392
4015,111.058089,13.1306034
4016,111.071680,13.1326677
4017,111.073470,13.1291217
4018,111.044246,13.0755376
4019,111.042099,13.0912738
4020,111.055442,13.0627106
4021,111.078841,13.0634701
4022,111.068047,13.0573154
4023,111.049195,13.0522094
4024,111.055272,13.0571546
4025,111.073649,13.0645671
4026,111.065621,13.0635286
4027,111.041675,13.0725515
4028,111.064783,13.0603774
4029,111.041596,13.0546684
4030,111.065354,13.0602444
4031,111.053716,13.0600416
4032,111.052836,13.0685778
4033,111.062261,13.1933556
4034,111.068314,13.1952254
4035,111.066120,13.1996664
4036,111.068238,13.0418590
4037,111.069879,13.0492684
4038,111.067520,13.0388730
4039,111.061906,13.0396160
4040,111.065256,13.0362420
4041,111.192848,13.0447326
4042,111.192202,13.0263108
4043,111.184623,13.0415036
4044,111.178258,13.0391746
4045,111.179667,13.0310953
4046,111.178015,13.0404496
4047,111.185146,13.0333762
4048,111.190709,13.0450060
4049,111.060403,13.1881128
4050,111.065777,13.1838096
